Distance Travelled,Radial Distance,Deadend,Turned Head,Blocks,Radius,Timeout
4.745079389,4.612121605,TRUE,0,72,6,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
2.49704143,2.313825444,TRUE,0,72,6,FALSE
6.478195799,6.239872528,FALSE,0,32,4,FALSE
3.929199313,3.78576448,TRUE,0,128,8,FALSE
1.630599233,1.630060921,TRUE,0,72,6,FALSE
16.99902289,15.28218592,FALSE,0,242,11,TRUE
4.907431955,4.483567713,TRUE,0,50,5,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE
2.662340225,2.492916891,TRUE,0,128,8,FALSE
2.830459627,2.52293205,TRUE,0,72,6,FALSE
3.835906685,3.780895385,TRUE,0,200,10,FALSE
1.630599233,1.630060921,TRUE,0,128,8,FALSE
4.242040537,4.125042308,TRUE,0,200,10,FALSE
6.402251397,6.298381915,FALSE,0,32,4,FALSE
6.492048785,6.211760863,FALSE,0,32,4,FALSE
9.947559342,7.687080735,FALSE,0,50,5,FALSE
3.292860614,3.07264316,TRUE,0,162,9,FALSE
10.47730848,10.44622116,FALSE,0,98,7,FALSE
2.036135766,1.978720164,TRUE,0,98,7,FALSE
2.810357149,2.790718882,TRUE,0,98,7,FALSE
6.453990492,3.929319431,TRUE,0,128,8,FALSE
6.24620304,6.02998573,TRUE,0,128,8,FALSE
6.987873305,6.156863224,FALSE,0,32,4,FALSE
3.027023465,2.969601909,TRUE,0,98,7,FALSE
4.930140094,4.892265303,FALSE,0,18,3,FALSE
3.449340799,3.339608551,TRUE,0,162,9,FALSE
7.283299217,4.881314643,TRUE,0,128,8,FALSE
2.577944528,2.577929386,TRUE,0,50,5,FALSE
6.952867745,6.253236227,FALSE,0,32,4,FALSE
4.979836469,4.433532895,TRUE,0,242,11,FALSE
3.027023465,2.969601909,TRUE,0,162,9,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
8.298525141,7.632280109,FALSE,0,50,5,FALSE
6.74673666,5.27460536,TRUE,0,200,10,FALSE
7.57842518,7.578376107,FALSE,0,50,5,FALSE
3.846858699,3.796051256,TRUE,0,200,10,FALSE
4.991282679,4.27509636,TRUE,0,32,4,FALSE
4.884331833,4.79030068,FALSE,0,18,3,FALSE
17.36965321,13.23555287,FALSE,0,162,9,FALSE
6.265889575,6.177141286,FALSE,0,32,4,FALSE
6.345996438,6.306084047,FALSE,0,32,4,FALSE
4.057342152,3.904034384,TRUE,0,72,6,FALSE
4.41291346,4.178457234,TRUE,0,98,7,FALSE
1.630599233,1.630060921,TRUE,0,162,9,FALSE
1.923890827,1.688926694,TRUE,0,32,4,FALSE
5.507881075,5.143861191,TRUE,0,98,7,FALSE
7.789705016,7.679449512,FALSE,0,50,5,FALSE
2.865990693,2.817180811,TRUE,0,128,8,FALSE
8.314160986,7.62961782,FALSE,0,50,5,FALSE
11.59418837,10.48458612,FALSE,0,98,7,FALSE
9.074712231,9.031974652,FALSE,0,72,6,FALSE
5.988939064,5.526542368,TRUE,0,242,11,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
6.418820888,6.223562344,FALSE,0,32,4,FALSE
6.813729028,6.186725626,FALSE,0,32,4,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
6.933842347,6.171833469,FALSE,0,32,4,FALSE
8.257156713,7.643336378,FALSE,0,50,5,FALSE
7.990058504,6.904705168,TRUE,0,128,8,FALSE
6.907126043,6.598896342,TRUE,0,200,10,FALSE
6.644745593,5.97151992,TRUE,0,242,11,FALSE
5.832590888,5.209990221,TRUE,0,200,10,FALSE
10.73794522,7.619753407,FALSE,0,50,5,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
3.462488364,3.349901389,TRUE,0,128,8,FALSE
2.49704143,2.313825444,TRUE,0,162,9,FALSE
5.003847249,4.841124211,FALSE,0,18,3,FALSE
7.6932847,7.650322455,FALSE,0,50,5,FALSE
2.569764085,2.010726706,TRUE,0,242,11,FALSE
3.256618014,2.774473022,TRUE,0,72,6,FALSE
2.49704143,2.313825444,TRUE,0,32,4,FALSE
6.686675045,6.225225417,FALSE,0,32,4,FALSE
12.77957535,11.89506805,FALSE,0,128,8,FALSE
6.986867786,6.49666095,TRUE,0,128,8,FALSE
6.299724703,6.262775468,FALSE,0,32,4,FALSE
1.923890827,1.688926694,TRUE,0,242,11,FALSE
4.144643076,3.82759617,TRUE,0,72,6,FALSE
6.518031256,6.29606117,FALSE,0,32,4,FALSE
7.388087193,6.171902805,FALSE,0,32,4,FALSE
9.932847463,8.991771546,FALSE,0,72,6,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
9.352876947,9.055473845,FALSE,0,72,6,FALSE
2.577944528,2.577929386,TRUE,0,98,7,FALSE
2.577944528,2.577929386,TRUE,0,128,8,FALSE
5.679581421,5.594846252,TRUE,0,128,8,FALSE
1.911669229,1.670222098,TRUE,0,98,7,FALSE
2.543288473,2.384759222,TRUE,0,200,10,FALSE
5.116542322,4.975605663,TRUE,0,200,10,FALSE
1.911669229,1.670222098,TRUE,0,162,9,FALSE
10.54692839,10.50740758,FALSE,0,98,7,FALSE
4.306710657,3.56336501,TRUE,0,242,11,FALSE
6.41975883,5.464618846,TRUE,0,162,9,FALSE
6.333388776,6.25433773,FALSE,0,32,4,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
3.142133025,3.007034766,TRUE,0,72,6,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE
2.819547286,2.474663675,TRUE,0,200,10,FALSE
5.30961516,4.834885006,FALSE,0,18,3,FALSE
2.768417099,2.4115252,TRUE,0,242,11,FALSE
6.686812652,6.010894386,TRUE,0,242,11,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
9.504157843,7.599999751,FALSE,0,50,5,FALSE
4.885269097,4.79104516,FALSE,0,18,3,FALSE
4.939548891,4.802964509,FALSE,0,18,3,FALSE
2.471568911,2.357779072,TRUE,0,98,7,FALSE
6.418820888,6.223562344,FALSE,0,32,4,FALSE
5.732662685,5.286395545,TRUE,0,72,6,FALSE
6.465092367,6.246480843,FALSE,0,32,4,FALSE
14.90000433,14.70922825,FALSE,0,200,10,FALSE
1.911669229,1.670222098,TRUE,0,162,9,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
4.791098207,4.614334796,TRUE,0,72,6,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
6.633582482,5.088997121,TRUE,0,128,8,FALSE
6.470845706,6.244411993,FALSE,0,32,4,FALSE
9.781661641,8.362259633,TRUE,0,200,10,FALSE
8.149488902,6.933475487,TRUE,0,200,10,FALSE
6.333388776,6.25433773,FALSE,0,32,4,FALSE
3.292860614,3.07264316,TRUE,0,162,9,FALSE
4.058244009,3.87284216,TRUE,0,72,6,FALSE
8.511295449,7.692142653,FALSE,0,50,5,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
3.44941288,3.339907789,TRUE,0,50,5,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
1.630599233,1.630060921,TRUE,0,242,11,FALSE
9.107818136,9.076714877,FALSE,0,72,6,FALSE
8.683492608,7.961452548,TRUE,0,162,9,FALSE
14.06614789,4.379635671,TRUE,0,162,9,FALSE
3.019200997,2.961419761,TRUE,0,242,11,FALSE
6.638022858,6.286350766,FALSE,0,32,4,FALSE
5.559155634,4.845379765,FALSE,0,18,3,FALSE
6.288570024,6.253937722,FALSE,0,32,4,FALSE
10.96223128,10.52304703,FALSE,0,98,7,FALSE
1.911669229,1.670222098,TRUE,0,200,10,FALSE
1.923890827,1.688926694,TRUE,0,72,6,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE
3.552138378,3.296344163,TRUE,0,50,5,FALSE
6.115736795,5.233199046,TRUE,0,72,6,FALSE
5.003847249,4.841124211,FALSE,0,18,3,FALSE
11.0166396,10.47686073,FALSE,0,98,7,FALSE
6.263226229,6.168722522,FALSE,0,32,4,FALSE
8.154511529,7.666072589,FALSE,0,50,5,FALSE
1.923890827,1.688926694,TRUE,0,32,4,FALSE
8.519484188,7.63086863,FALSE,0,50,5,FALSE
1.630599233,1.630060921,TRUE,0,128,8,FALSE
4.014041251,3.796504763,TRUE,0,50,5,FALSE
3.39057092,3.072086307,TRUE,0,162,9,FALSE
3.309197468,3.068568315,TRUE,0,162,9,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
5.266256326,4.186880145,TRUE,0,128,8,FALSE
1.911669229,1.670222098,TRUE,0,200,10,FALSE
7.888285066,7.722351003,FALSE,0,50,5,FALSE
16.56062779,13.29204912,FALSE,0,162,9,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
9.280039242,9.00663326,FALSE,0,72,6,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
6.050260997,5.686325101,TRUE,0,98,7,FALSE
7.786351379,7.647360655,FALSE,0,50,5,FALSE
2.569206642,2.333435634,TRUE,0,162,9,FALSE
7.676636341,6.710585055,TRUE,0,162,9,FALSE
3.838274809,3.788342266,TRUE,0,242,11,FALSE
6.606295924,6.04956525,TRUE,0,162,9,FALSE
4.05151039,3.801046147,TRUE,0,200,10,FALSE
2.577944528,2.577929386,TRUE,0,98,7,FALSE
1.971935398,1.930134277,TRUE,0,200,10,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
4.779121265,4.598221238,TRUE,0,162,9,FALSE
6.55513807,6.290159699,TRUE,0,200,10,FALSE
1.630599233,1.630060921,TRUE,0,72,6,FALSE
11.97958308,10.4334089,FALSE,0,98,7,FALSE
3.98990776,3.895132565,TRUE,0,200,10,FALSE
1.630599233,1.630060921,TRUE,0,98,7,FALSE
8.348912002,7.719214308,FALSE,0,50,5,FALSE
4.930140094,4.892265303,FALSE,0,18,3,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
5.156106739,4.902704556,TRUE,0,242,11,FALSE
1.923890827,1.688926694,TRUE,0,50,5,FALSE
3.401703105,3.231253335,TRUE,0,50,5,FALSE
3.81270452,3.498613439,TRUE,0,200,10,FALSE
7.787511477,7.675509384,FALSE,0,50,5,FALSE
3.957431922,3.502218559,TRUE,0,50,5,FALSE
12.68070299,8.601267752,TRUE,0,200,10,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE
5.644549583,5.442715435,TRUE,0,128,8,FALSE
5.096456035,4.881447791,FALSE,0,18,3,FALSE
7.887561362,7.608976571,FALSE,0,50,5,FALSE
4.606136722,4.051340634,TRUE,0,242,11,FALSE
5.027300475,4.908662503,TRUE,0,200,10,FALSE
8.791206328,6.661233663,TRUE,0,162,9,FALSE
3.433296015,3.056017825,TRUE,0,72,6,FALSE
10.86971078,10.48364942,FALSE,0,98,7,FALSE
7.655031728,7.620088421,FALSE,0,50,5,FALSE
5.376147949,4.770241804,FALSE,0,18,3,FALSE
3.309197468,3.068568315,TRUE,0,98,7,FALSE
9.274138126,6.75267391,TRUE,0,162,9,FALSE
4.179298787,4.084921799,TRUE,0,98,7,FALSE
9.243201241,7.338395455,TRUE,0,200,10,FALSE
5.413414982,5.257025839,TRUE,0,162,9,FALSE
2.654344841,2.504117987,TRUE,0,162,9,FALSE
1.923890827,1.688926694,TRUE,0,32,4,FALSE
1.971935398,1.930134277,TRUE,0,32,4,FALSE
9.460369928,9.013942414,FALSE,0,72,6,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
8.348912002,7.719214308,FALSE,0,50,5,FALSE
3.592472826,2.657096462,TRUE,0,50,5,FALSE
7.991902845,2.044452155,TRUE,0,50,5,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
5.577209236,5.123088626,TRUE,0,242,11,FALSE
5.564197599,4.81736751,FALSE,0,18,3,FALSE
3.357886198,2.988280988,TRUE,0,242,11,FALSE
1.630599233,1.630060921,TRUE,0,200,10,FALSE
2.681122236,2.51861227,TRUE,0,72,6,FALSE
3.955160187,3.843034047,TRUE,0,98,7,FALSE
12.134085,11.9112776,FALSE,0,128,8,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE
5.30961516,4.834885006,FALSE,0,18,3,FALSE
5.910590188,5.866767096,TRUE,0,162,9,FALSE
6.288570024,6.253937722,FALSE,0,32,4,FALSE
12.10200585,11.89538088,FALSE,0,128,8,FALSE
1.971935398,1.930134277,TRUE,0,200,10,FALSE
6.314647375,6.248026401,FALSE,0,32,4,FALSE
9.048603996,7.582833519,FALSE,0,50,5,FALSE
1.923890827,1.688926694,TRUE,0,98,7,FALSE
11.67342451,10.24444631,TRUE,0,200,10,FALSE
6.345996438,6.306084047,FALSE,0,32,4,FALSE
4.286592362,3.925693508,TRUE,0,98,7,FALSE
5.711560898,5.246158051,TRUE,0,128,8,FALSE
7.088460423,6.292704326,FALSE,0,32,4,FALSE
4.631018254,4.62652347,TRUE,0,242,11,FALSE
2.946933836,2.909572126,TRUE,0,98,7,FALSE
17.25367205,16.09237213,FALSE,0,242,11,FALSE
3.570057273,3.216873424,TRUE,0,72,6,FALSE
8.326414954,6.18155978,TRUE,0,162,9,FALSE
1.923890827,1.688926694,TRUE,0,162,9,FALSE
6.964645758,6.639889649,TRUE,0,128,8,FALSE
5.975364488,4.826725881,FALSE,0,18,3,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
10.58725111,10.514143,FALSE,0,98,7,FALSE
9.366836284,9.078980283,FALSE,0,72,6,FALSE
1.630599233,1.630060921,TRUE,0,98,7,FALSE
10.95564459,10.49417296,FALSE,0,98,7,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
8.671543418,6.37935706,TRUE,0,128,8,FALSE
5.967436628,5.731612819,TRUE,0,242,11,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
15.31413905,14.78568227,FALSE,0,200,10,FALSE
2.735093139,2.677337298,TRUE,0,98,7,FALSE
3.401703105,3.231253335,TRUE,0,98,7,FALSE
3.292860614,3.07264316,TRUE,0,200,10,FALSE
4.157914947,4.100389187,TRUE,0,128,8,FALSE
7.745472787,7.71438493,FALSE,0,50,5,FALSE
2.49704143,2.313825444,TRUE,0,72,6,FALSE
1.923890827,1.688926694,TRUE,0,50,5,FALSE
6.670866285,6.178992946,FALSE,0,32,4,FALSE
9.459540381,6.840037846,TRUE,0,242,11,FALSE
8.976589651,7.691308978,FALSE,0,50,5,FALSE
7.668757392,7.630737903,FALSE,0,50,5,FALSE
6.252141936,6.166279439,FALSE,0,32,4,FALSE
6.282433084,6.229270224,FALSE,0,32,4,FALSE
4.702487479,3.751457376,TRUE,0,50,5,FALSE
6.933842347,6.171833469,FALSE,0,32,4,FALSE
10.5668209,10.45892062,FALSE,0,98,7,FALSE
5.304113379,4.157110953,TRUE,0,128,8,FALSE
6.198791168,5.781194224,TRUE,0,72,6,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
2.795809804,2.448804624,TRUE,0,242,11,FALSE
1.971935398,1.930134277,TRUE,0,72,6,FALSE
3.27882428,3.170315596,TRUE,0,50,5,FALSE
5.474257677,4.976998408,TRUE,0,242,11,FALSE
4.236383527,4.143420263,TRUE,0,128,8,FALSE
1.630599233,1.630060921,TRUE,0,32,4,FALSE
2.808152544,2.788446675,TRUE,0,98,7,FALSE
9.720569005,9.10728688,FALSE,0,72,6,FALSE
1.630599233,1.630060921,TRUE,0,200,10,FALSE
4.561419148,4.381188628,TRUE,0,98,7,FALSE
1.923890827,1.688926694,TRUE,0,162,9,FALSE
9.224240816,9.050587548,FALSE,0,72,6,FALSE
13.04504675,11.93080794,FALSE,0,128,8,FALSE
7.218021545,6.220873791,TRUE,0,98,7,FALSE
2.798206924,2.452486008,TRUE,0,98,7,FALSE
6.810931001,6.475776851,TRUE,0,242,11,FALSE
2.49704143,2.313825444,TRUE,0,162,9,FALSE
4.897330554,4.789843973,FALSE,0,18,3,FALSE
2.569764085,2.010726706,TRUE,0,242,11,FALSE
5.501193831,4.86002294,TRUE,0,72,6,FALSE
5.136345932,4.718089339,TRUE,0,98,7,FALSE
6.487541436,6.272665666,FALSE,0,32,4,FALSE
1.923890827,1.688926694,TRUE,0,162,9,FALSE
6.976288523,6.272531054,FALSE,0,32,4,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
17.56710159,8.17300589,TRUE,0,200,10,FALSE
5.473141998,5.108677598,TRUE,0,128,8,FALSE
4.48088,3.476456277,TRUE,0,72,6,FALSE
5.78683977,5.168219612,TRUE,0,200,10,FALSE
4.831117036,4.27306952,TRUE,0,242,11,FALSE
11.40308325,9.167835812,TRUE,0,242,11,FALSE
5.047936759,4.737550942,TRUE,0,72,6,FALSE
2.49704143,2.313825444,TRUE,0,72,6,FALSE
4.210517839,3.810571204,TRUE,0,72,6,FALSE
2.662340225,2.492916891,TRUE,0,50,5,FALSE
9.198121735,9.122298943,FALSE,0,72,6,FALSE
2.036135766,1.978720164,TRUE,0,72,6,FALSE
9.163611659,9.076695755,FALSE,0,72,6,FALSE
5.139152803,4.742985266,TRUE,0,242,11,FALSE
1.965310279,1.923191619,TRUE,0,128,8,FALSE
4.60407654,4.179252806,TRUE,0,242,11,FALSE
9.305741761,9.010768049,FALSE,0,72,6,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
3.462536972,3.236206939,TRUE,0,98,7,FALSE
9.107335582,9.060177746,FALSE,0,72,6,FALSE
6.402251397,6.298381915,FALSE,0,32,4,FALSE
6.734540756,4.547523913,TRUE,0,98,7,FALSE
7.909351438,7.693972919,FALSE,0,50,5,FALSE
5.30961516,4.834885006,FALSE,0,18,3,FALSE
10.93313634,10.50567785,FALSE,0,98,7,FALSE
3.309197468,3.068568315,TRUE,0,98,7,FALSE
5.036131599,4.48094019,TRUE,0,72,6,FALSE
7.32131011,6.185658447,FALSE,0,32,4,FALSE
9.227053964,9.073664844,FALSE,0,72,6,FALSE
5.648806772,4.869750332,FALSE,0,18,3,FALSE
7.761813228,7.611506901,FALSE,0,50,5,FALSE
5.345328695,4.881012431,TRUE,0,200,10,FALSE
5.003847249,4.841124211,FALSE,0,18,3,FALSE
19.74069178,15.72044705,FALSE,0,242,11,TRUE
5.319569642,4.1318572,TRUE,0,128,8,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE
6.34585017,6.262860512,FALSE,0,32,4,FALSE
9.745726136,9.036160335,FALSE,0,72,6,FALSE
1.630599233,1.630060921,TRUE,0,200,10,FALSE
17.38258428,16.13690513,FALSE,0,242,11,FALSE
2.681122236,2.51861227,TRUE,0,200,10,FALSE
6.701064913,6.171679205,FALSE,0,32,4,FALSE
6.270828611,6.164745978,FALSE,0,32,4,FALSE
7.745519566,7.592425454,FALSE,0,50,5,FALSE
3.441743194,3.079652603,TRUE,0,128,8,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
1.911669229,1.670222098,TRUE,0,128,8,FALSE
12.03415298,11.8921489,FALSE,0,128,8,FALSE
7.745472787,7.71438493,FALSE,0,50,5,FALSE
1.965310279,1.923191619,TRUE,0,50,5,FALSE
9.235638849,9.089408,FALSE,0,72,6,FALSE
3.792100796,3.731741831,TRUE,0,162,9,FALSE
3.836860657,3.785392967,TRUE,0,98,7,FALSE
5.022402172,4.479279237,TRUE,0,72,6,FALSE
1.630599233,1.630060921,TRUE,0,128,8,FALSE
13.70031808,13.33946239,FALSE,0,162,9,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
9.010306385,7.625657349,FALSE,0,50,5,FALSE
4.906642701,4.840481511,TRUE,0,128,8,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE
3.845798702,3.794044195,TRUE,0,128,8,FALSE
2.471568911,2.357779072,TRUE,0,242,11,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
12.83380322,11.93833579,FALSE,0,128,8,FALSE
1.965310279,1.923191619,TRUE,0,162,9,FALSE
6.060634939,5.988990055,TRUE,0,128,8,FALSE
5.992312359,5.927245617,TRUE,0,242,11,FALSE
6.313066493,6.208244631,FALSE,0,32,4,FALSE
7.041688835,6.907433526,TRUE,0,242,11,FALSE
10.69888202,10.46213361,FALSE,0,98,7,FALSE
2.036135766,1.978720164,TRUE,0,50,5,FALSE
2.735093139,2.677337298,TRUE,0,242,11,FALSE
16.26849735,15.36810234,FALSE,0,242,11,TRUE
1.630599233,1.630060921,TRUE,0,98,7,FALSE
3.747584857,3.506980199,TRUE,0,72,6,FALSE
2.946933836,2.909572126,TRUE,0,162,9,FALSE
13.045181,11.82551403,FALSE,0,128,8,FALSE
6.269872161,6.164179653,FALSE,0,32,4,FALSE
6.668023121,6.275267213,FALSE,0,32,4,FALSE
3.826713889,3.782425464,TRUE,0,200,10,FALSE
4.862512708,4.613288297,TRUE,0,200,10,FALSE
13.9398904,13.3489699,FALSE,0,162,9,FALSE
2.808152544,2.788446675,TRUE,0,72,6,FALSE
5.976445014,4.980241444,TRUE,0,72,6,FALSE
2.577944528,2.577929386,TRUE,0,162,9,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
1.630599233,1.630060921,TRUE,0,200,10,FALSE
1.971935398,1.930134277,TRUE,0,200,10,FALSE
9.989501139,8.988315916,FALSE,0,72,6,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE
3.462488364,3.349901389,TRUE,0,162,9,FALSE
4.809288911,4.744028432,TRUE,0,242,11,FALSE
3.309197468,3.068568315,TRUE,0,72,6,FALSE
4.885269097,4.79104516,FALSE,0,18,3,FALSE
5.334615491,5.05798381,TRUE,0,162,9,FALSE
1.911669229,1.670222098,TRUE,0,98,7,FALSE
4.892854209,4.59630988,TRUE,0,72,6,FALSE
6.211987795,5.437411317,TRUE,0,98,7,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
14.51362155,13.34197616,FALSE,0,162,9,FALSE
6.471330196,6.244437087,FALSE,0,32,4,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
1.923890827,1.688926694,TRUE,0,200,10,FALSE
7.700671424,7.615104311,FALSE,0,50,5,FALSE
6.270365526,6.164109012,FALSE,0,32,4,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE
6.251580386,6.16574945,FALSE,0,32,4,FALSE
3.838274809,3.788342266,TRUE,0,200,10,FALSE
4.151450796,3.788970859,TRUE,0,98,7,FALSE
14.68452649,12.16782192,TRUE,0,242,11,FALSE
10.79069002,9.100319797,FALSE,0,72,6,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE
9.096179963,8.260032969,TRUE,0,200,10,FALSE
4.939548891,4.802964509,FALSE,0,18,3,FALSE
2.768417099,2.4115252,TRUE,0,32,4,FALSE
7.606742649,6.650968403,TRUE,0,242,11,FALSE
2.830459627,2.52293205,TRUE,0,242,11,FALSE
10.68295128,10.44963734,FALSE,0,98,7,FALSE
7.085056964,6.645006009,TRUE,0,162,9,FALSE
4.991917585,4.773083207,TRUE,0,162,9,FALSE
5.000580284,4.462011617,TRUE,0,128,8,FALSE
6.175021864,5.693220823,TRUE,0,242,11,FALSE
5.625158902,4.92660589,TRUE,0,200,10,FALSE
2.036135766,1.978720164,TRUE,0,200,10,FALSE
4.814408832,4.776421541,FALSE,0,18,3,FALSE
1.976139613,1.916215033,TRUE,0,128,8,FALSE
1.965310279,1.923191619,TRUE,0,242,11,FALSE
8.447300384,7.708211724,FALSE,0,50,5,FALSE
2.874366366,2.834192465,TRUE,0,98,7,FALSE
6.518031256,6.29606117,FALSE,0,32,4,FALSE
10.47698657,9.00967517,FALSE,0,72,6,FALSE
8.265894624,7.736543833,TRUE,0,200,10,FALSE
4.629804517,4.167107541,TRUE,0,128,8,FALSE
1.630599233,1.630060921,TRUE,0,98,7,FALSE
3.449882807,3.340130825,TRUE,0,162,9,FALSE
3.019200997,2.961419761,TRUE,0,200,10,FALSE
3.368513574,3.211924394,TRUE,0,98,7,FALSE
3.449882807,3.340130825,TRUE,0,162,9,FALSE
7.835993171,7.721635928,FALSE,0,50,5,FALSE
4.561794462,4.260560711,TRUE,0,242,11,FALSE
8.202103438,7.618548703,FALSE,0,50,5,FALSE
1.630599233,1.630060921,TRUE,0,50,5,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
1.630599233,1.630060921,TRUE,0,32,4,FALSE
6.756297347,6.240144275,FALSE,0,32,4,FALSE
4.026893856,3.789655213,TRUE,0,242,11,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
2.878244877,2.80840703,TRUE,0,128,8,FALSE
5.764749249,5.116566999,TRUE,0,200,10,FALSE
12.11402586,11.92075424,FALSE,0,128,8,FALSE
12.06597534,11.83419947,FALSE,0,128,8,FALSE
10.34766161,9.092768119,FALSE,0,72,6,FALSE
12.45514385,11.93848857,FALSE,0,128,8,FALSE
4.782392436,4.747202762,FALSE,0,18,3,FALSE
9.883553951,9.092051814,FALSE,0,72,6,FALSE
2.577944528,2.577929386,TRUE,0,98,7,FALSE
10.24250282,8.869402898,TRUE,0,200,10,FALSE
5.294754725,4.845155041,FALSE,0,18,3,FALSE
5.373604917,4.89101203,TRUE,0,200,10,FALSE
4.876292514,4.275901261,TRUE,0,98,7,FALSE
5.51079188,4.82380587,TRUE,0,242,11,FALSE
10.89991829,10.48003859,FALSE,0,98,7,FALSE
8.241218402,8.05610398,TRUE,0,200,10,FALSE
6.282433084,6.229270224,FALSE,0,32,4,FALSE
5.292483039,4.53529412,TRUE,0,98,7,FALSE
7.84863633,7.584137978,FALSE,0,50,5,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
14.3034703,13.3242886,FALSE,0,162,9,FALSE
3.989403095,3.917449827,TRUE,0,200,10,FALSE
3.142133025,3.007034766,TRUE,0,200,10,FALSE
2.577944528,2.577929386,TRUE,0,98,7,FALSE
6.314647375,6.248026401,FALSE,0,32,4,FALSE
10.46979372,10.41469055,FALSE,0,98,7,FALSE
5.096456035,4.881447791,FALSE,0,18,3,FALSE
5.185124792,4.553708481,TRUE,0,128,8,FALSE
3.027023465,2.969601909,TRUE,0,128,8,FALSE
11.97446753,11.84439454,FALSE,0,128,8,FALSE
8.338124969,7.668281873,FALSE,0,50,5,FALSE
1.911669229,1.670222098,TRUE,0,72,6,FALSE
4.850390118,4.850358596,FALSE,0,18,3,FALSE
9.713498528,4.691986169,TRUE,0,72,6,FALSE
1.976139613,1.916215033,TRUE,0,128,8,FALSE
5.316824602,4.874278038,FALSE,0,18,3,FALSE
5.214511382,5.122975109,TRUE,0,242,11,FALSE
5.003847249,4.841124211,FALSE,0,18,3,FALSE
5.383719764,5.197038734,TRUE,0,242,11,FALSE
1.630599233,1.630060921,TRUE,0,242,11,FALSE
3.76743501,3.272524383,TRUE,0,200,10,FALSE
6.347498022,6.273093016,FALSE,0,32,4,FALSE
14.31486367,11.91818956,FALSE,0,128,8,FALSE
4.749861312,4.49920482,TRUE,0,72,6,FALSE
2.887084741,2.81989029,TRUE,0,50,5,FALSE
1.965310279,1.923191619,TRUE,0,128,8,FALSE
2.543288473,2.384759222,TRUE,0,200,10,FALSE
9.236657377,9.020079627,FALSE,0,72,6,FALSE
7.644255783,7.588633278,FALSE,0,50,5,FALSE
5.801766055,5.201423317,TRUE,0,128,8,FALSE
2.49704143,2.313825444,TRUE,0,50,5,FALSE
5.172184073,5.090072951,TRUE,0,242,11,FALSE
2.543288473,2.384759222,TRUE,0,162,9,FALSE
6.234239372,5.919276342,TRUE,0,242,11,FALSE
2.735093139,2.677337298,TRUE,0,242,11,FALSE
